"","composers","Season.1842.43","Season.1843.44","Season.1844.45","Season.1845.46","Season.1846.47","Season.1847.48","Season.1848.49","Season.1849.50","Season.1850.51","Season.1851.52","Season.1852.53","Season.1853.54","Season.1854.55","Season.1855.56","Season.1856.57","Season.1857.58","Season.1858.59","Season.1859.60","Season.1860.61","Season.1861.62","Season.1862.63","Season.1863.64","Season.1864.65","Season.1865.66","Season.1866.67","Season.1867.68","Season.1868.69","Season.1869.70","Season.1870.71","Season.1871.72","Season.1872.73","Season.1873.74","Season.1874.75","Season.1875.76","Season.1876.77","Season.1877.78","Season.1878.79","Season.1879.80","Season.1880.81","Season.1881.82","Season.1882.83","Season.1883.84","Season.1884.85","Season.1885.86","Season.1886.87","Season.1887.88","Season.1888.89","Season.1889.90","Season.1890.91","Season.1891.92","Season.1892.93","Season.1893.94","Season.1894.95","Season.1895.96","Season.1896.97","Season.1897.98","Season.1898.99","Season.1899.00","Season.1900.01","Season.1901.02","Season.1902.03","Season.1903.04","Season.1904.05","Season.1905.06","Season.1906.07","Season.1907.08","Season.1908.09","Season.1909.10","Season.1910.11","Season.1911.12","Season.1914.15","Season.1912.13","Season.1913.14","Season.1915.16","Season.1916.17","Season.1917.18","Season.1918.19","Season.1919.20","Season.1920.21","Season.1921.22","Season.1922.23","Season.1923.24","Season.1924.25","Season.1925.26","Season.1926.27","Season.1927.28","Season.1928.29","Season.1929.30","Season.1930.31","Season.1931.32","Season.1932.33","Season.1933.34","Season.1934.35","Season.1935.36","Season.1936.37","Season.1937.38","Season.1938.39","Season.1939.40","Season.1940.41","Season.1941.42","Season.1942.43","Season.1943.44","Season.1944.45","Season.1945.46","Season.1946.47","Season.1947.48","Season.1948.49","Season.1949.50","Season.1950.51","Season.1951.52","Season.1952.53","Season.1953.54","Season.1954.55","Season.1955.56","Season.1956.57","Season.1957.58","Season.1958.59","Season.1959.60","Season.1960.61","Season.1961.62","Season.1962.63","Season.1963.64","Season.1964.65","Season.1965.66","Season.1966.67","Season.1967.68","Season.1968.69","Season.1969.70","Season.1970.71","Season.1971.72","Season.1972.73","Season.1973.74","Season.1974.75","Season.1975.76","Season.1976.77","Season.1977.78","Season.1978.79","Season.1979.80","Season.1980.81","Season.1981.82","Season.1982.83","Season.1983.84","Season.1984.85","Season.1985.86","Season.1986.87","Season.1987.88","Season.1988.89","Season.1989.90","Season.1990.91","Season.1991.92","Season.1992.93","Season.1993.94","Season.1994.95","Season.1995.96","Season.1996.97","Season.1997.98","Season.1998.99","Season.1999.00","Season.2000.01","Season.2001.02","Season.2002.03","Season.2003.04","Season.2004.05","Season.2005.06","Season.2006.07","Season.2007.08","Season.2008.09","Season.2009.10","Season.2010.11","Season.2011.12","Season.2012.13","Season.2013.14","Season.2014.15","Season.2015.16","nation"
"11","Thalberg, Sigismond",0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"na"
"12","Herz, Henri",0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"french"
"13","Lindpaintner, Peter Von",0.0294117647058824,0,0.0740740740740741,0.0303030303030303,0,0.0606060606060606,0.0555555555555556,0.04,0.0416666666666667,0.0344827586206897,0,0,0.027027027027027,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"german"
"14","Haydn, Franz Joseph",0.0294117647058824,0,0.037037037037037,0,0.0416666666666667,0,0,0,0.0416666666666667,0,0,0,0,0,0.0303030303030303,0,0.0256410256410256,0,0.0192307692307692,0,0.027027027027027,0.027027027027027,0.032258064516129,0,0,0,0.0294117647058824,0,0,0.0540540540540541,0.103448275862069,0,0.0526315789473684,0.0303030303030303,0.04,0,0.01,0.0133333333333333,0,0.0172413793103448,0.0517241379310345,0,0,0.028169014084507,0,0.0151515151515152,0.0136986301369863,0.0140845070422535,0,0.0229885057471264,0,0.0266666666666667,0,0,0.00546448087431694,0.0133333333333333,0.010989010989011,0.032967032967033,0.00702106318956871,0.02,0,0.00775193798449612,0.00858369098712446,0,0.0271739130434783,0,0.00843881856540084,0.0182926829268293,0,0.00836820083682008,0.00892857142857143,0.00735294117647059,0.00995024875621891,0.00625651720542232,0.0130246020260492,0.0109546165884194,0.00277777777777778,0.00330396475770925,0.00973451327433628,0.00227014755959137,0.00700934579439252,0.00835322195704057,0.00957446808510638,0.0109769484083425,0.0106044538706257,0.0147679324894515,0.0091264667535854,0.0125156445556946,0.0117302052785924,0.024390243902439,0.00548696844993141,0.0166358595194085,0.0226415094339623,0.0108527131782946,0.010590015128593,0.00918635170603675,0.00991325898389095,0.00809716599190283,0.00897435897435897,0.00613496932515337,0.0171428571428571,0.006765899864682,0.012531328320802,0.00585774058577406,0.00684150513112885,0.00646203554119548,0.00580046403712297,0.011611030478955,0.0171875,0.0158730158730159,0.0130246020260492,0.0120320855614973,0.00928074245939675,0.00895140664961637,0.0100755667506297,0.0261363636363636,0.00900900900900901,0.00483091787439614,0.00264900662251656,0.0100200400801603,0.0103092783505155,0.00614754098360656,0.00819672131147541,0.0131004366812227,0.010958904109589,0.0263653483992467,0.0163934426229508,0.021505376344086,0.018348623853211,0.0141176470588235,0.0888324873096447,0,0.0204545454545455,0.00647948164146868,0.0191846522781775,0.0211132437619962,0.0378619153674833,0.021978021978022,0.0102827763496144,0.020253164556962,0.00740740740740741,0.0208333333333333,0.0130841121495327,0.0130548302872063,0.0263736263736264,0.0101522842639594,0.0265060240963855,0.0319767441860465,0.00997506234413965,0.0125523012552301,0.0142450142450142,0.0093167701863354,0,0.00677200902934537,0.00416666666666667,0.00213219616204691,0.0127659574468085,0.00235849056603774,0.00609756097560976,0.0119331742243437,0.00544464609800363,0.0133333333333333,0.0147368421052632,0.00491803278688525,0.00793650793650794,0.00398936170212766,0.00859598853868195,0.0125284738041002,0.0133511348464619,0.00474683544303797,0.00327868852459016,0.00137741046831956,0.0045662100456621,0,"na"
"15","Mendelssohn, Felix",0.0294117647058824,0.0416666666666667,0.111111111111111,0.121212121212121,0.0416666666666667,0.393939393939394,0.0833333333333333,0.52,0.208333333333333,0.206896551724138,0.133333333333333,0.0689655172413793,0.162162162162162,0.148148148148148,0.181818181818182,0.0714285714285714,0.0769230769230769,0.0833333333333333,0.0576923076923077,0.0909090909090909,0.0810810810810811,0.027027027027027,0.129032258064516,0.285714285714286,0.0857142857142857,0.275862068965517,0.0882352941176471,0.0303030303030303,0.0810810810810811,0.027027027027027,0,0.0857142857142857,0.0263157894736842,0.0606060606060606,0.02,0.032258064516129,0.04,0.0933333333333333,0.0188679245283019,0.0172413793103448,0,0.0701754385964912,0.0158730158730159,0.028169014084507,0.037037037037037,0,0,0.0422535211267606,0.025,0,0,0.0533333333333333,0,0.0256410256410256,0.0109289617486339,0.0533333333333333,0.0659340659340659,0.021978021978022,0.0300902708124373,0.02,0.0210526315789474,0.0155038759689922,0.0257510729613734,0.046875,0.00543478260869565,0.0119047619047619,0.0928270042194093,0.0152439024390244,0.0214132762312634,0.0355648535564854,0.0238095238095238,0.03125,0.00995024875621891,0.0333680917622523,0.0274963820549928,0.0109546165884194,0.0236111111111111,0.0154185022026432,0.0345132743362832,0.0227014755959137,0.0175233644859813,0.0286396181384248,0.0159574468085106,0.021953896816685,0.024390243902439,0.0263713080168776,0.0143415906127771,0.0500625782227785,0.00733137829912024,0.013550135501355,0.0164609053497942,0.011090573012939,0.0150943396226415,0.0186046511627907,0.0257186081694402,0.026246719160105,0.0198265179677819,0.0242914979757085,0.0192307692307692,0.0214723926380368,0.02,0.0148849797023004,0.018796992481203,0.0209205020920502,0.0114025085518814,0.0355411954765751,0.0266821345707657,0.0217706821480406,0.028125,0.026984126984127,0.0173661360347323,0.036096256684492,0.0255220417633411,0.0179028132992327,0.00629722921914358,0.0295454545454545,0.0135135135135135,0.0157004830917874,0.00397350993377483,0.0100200400801603,0.0154639175257732,0.0368852459016393,0.014344262295082,0.0131004366812227,0.0164383561643836,0.00753295668549906,0.00702576112412178,0.0268817204301075,0.0336391437308868,0.0235294117647059,0.0126903553299492,0,0.0363636363636364,0.00431965442764579,0.00239808153477218,0.00959692898272553,0.0111358574610245,0.00549450549450549,0.0077120822622108,0.0227848101265823,0.0172839506172839,0.0130208333333333,0.00373831775700935,0.0130548302872063,0.0043956043956044,0.00761421319796954,0.0144578313253012,0.0116279069767442,0.0224438902743142,0.00836820083682008,0.00854700854700855,0.0062111801242236,0.0224089635854342,0.0090293453724605,0.00833333333333333,0.0255863539445629,0.00638297872340425,0.00471698113207547,0.0548780487804878,0.0119331742243437,0.043557168784029,0.0152380952380952,0.0168421052631579,0.00163934426229508,0.00661375661375661,0.0199468085106383,0.0243553008595989,0.0125284738041002,0.00801068090787717,0.00316455696202532,0.0131147540983607,0.00413223140495868,0.0517503805175038,0.009375,"german"
"16","Spohr, Louis",0.0294117647058824,0.0416666666666667,0.037037037037037,0,0.125,0.0909090909090909,0.0555555555555556,0.08,0,0.0344827586206897,0.0666666666666667,0.172413793103448,0.027027027027027,0,0,0.0714285714285714,0.0512820512820513,0.0277777777777778,0,0,0,0,0,0,0,0.0344827586206897,0,0.0303030303030303,0,0,0.0344827586206897,0.0285714285714286,0.0263157894736842,0.0606060606060606,0,0,0.01,0,0,0.0172413793103448,0,0,0.0158730158730159,0.0140845070422535,0,0,0.0273972602739726,0.028169014084507,0.0125,0,0,0,0,0,0.00546448087431694,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297619047619048,0,0,0.00104275286757039,0.00144717800289436,0,0,0,0.000884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260416666666667,0,0,0,0,0,0,0,0,0.0056980056980057,0,0,0.00225733634311512,0.00208333333333333,0,0,0,0,0,0,0,0.00421052631578947,0.00163934426229508,0,0,0,0,0,0,0,0,0.0015220700152207,0,"german"
"17","Nini, Alessandro",0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"italian"
"18","Donizetti, Gaetano",0,0.125,0.148148148148148,0.0606060606060606,0,0,0.0277777777777778,0,0,0,0.0333333333333333,0.0344827586206897,0.027027027027027,0,0,0,0.0256410256410256,0.0277777777777778,0.0192307692307692,0.0303030303030303,0,0,0,0.0285714285714286,0.0285714285714286,0,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300902708124373,0,0,0.00775193798449612,0.00429184549356223,0,0,0,0,0,0,0.00209205020920502,0,0,0,0,0,0,0,0.00110132158590308,0,0.00113507377979569,0,0.00119331742243437,0.00106382978723404,0,0,0,0,0,0,0,0,0,0,0,0.00151285930408472,0,0,0.00269905533063428,0.00512820512820513,0.00153374233128834,0.00142857142857143,0,0.0050125313283208,0.00334728033472803,0.00114025085518814,0.00161550888529887,0.00232018561484919,0.0058055152394775,0.0015625,0.00158730158730159,0.00434153400868307,0.00133689839572193,0.00348027842227378,0,0.00251889168765743,0,0,0.0036231884057971,0,0.0120240480961924,0,0,0,0,0,0,0,0,0,0.00470588235294118,0,0,0,0,0.00479616306954436,0.00191938579654511,0,0.00549450549450549,0.0051413881748072,0.00759493670886076,0.00246913580246914,0,0,0.00261096605744125,0,0,0.00240963855421687,0,0,0,0.00284900284900285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227790432801822,0,0,0,0,0,0,"italian"
"19","Reicha, Antoine(-Joseph)",0,0.0833333333333333,0,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"na"
"20","Herold, Louis Joseph Ferdinand [H<U+FFFD><U+FFFD>rold]",0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501504513540622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113507377979569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132450331125828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418410041841004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"na"
"21","Bochsa, Robert N. C.",0,0.0416666666666667,0.037037037037037,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"na"
"22","Vieuxtemps, Henri",0,0.0416666666666667,0,0,0,0,0.0555555555555556,0,0,0,0,0.0344827586206897,0,0.037037037037037,0,0,0,0,0.0192307692307692,0,0.027027027027027,0,0.032258064516129,0,0.0571428571428571,0,0,0,0,0,0,0,0,0.0303030303030303,0.02,0,0,0,0,0,0,0,0.0158730158730159,0,0,0,0,0,0,0,0,0,0,0,0.0109289617486339,0,0,0,0.00702106318956871,0,0,0,0.0171673819742489,0.00520833333333333,0,0,0,0.00609756097560976,0,0,0,0,0,0,0,0,0,0,0,0.00113507377979569,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0.00155038759689922,0,0.00131233595800525,0.00123915737298637,0.00134952766531714,0,0,0,0.0013531799729364,0,0,0.00228050171037628,0,0.00116009280742459,0,0.0015625,0,0,0.00267379679144385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102827763496144,0.00253164556962025,0,0.00260416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655737704918033,0,0.0030441400304414,0,"na"
"23","Marschner, Heinrich August",0,0,0.037037037037037,0,0,0,0.0555555555555556,0,0,0,0,0.0344827586206897,0,0.037037037037037,0,0,0.0256410256410256,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0.0125,0,0,0,0,0,0,0,0,0,0.00100300902708124,0,0.0105263157894737,0,0,0,0,0.00595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"na"
"24","Bennett, William Sterndale",0,0,0.037037037037037,0,0,0,0.0555555555555556,0,0,0.0689655172413793,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"na"
"25","Meyerbeer, Giacomo",0,0,0.0740740740740741,0,0.0416666666666667,0,0,0.04,0,0,0,0.0344827586206897,0,0,0.0303030303030303,0.0357142857142857,0.0256410256410256,0,0.0192307692307692,0,0,0.027027027027027,0,0,0,0,0.0294117647058824,0,0.027027027027027,0,0,0.0285714285714286,0,0,0,0,0,0,0,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401203610832497,0,0,0,0,0,0.00543478260869565,0,0,0,0,0,0.00297619047619048,0.00367647058823529,0,0.00834202294056309,0,0.00469483568075117,0,0.00110132158590308,0.000884955752212389,0.00227014755959137,0.00116822429906542,0,0,0.00109769484083425,0,0.00105485232067511,0.00130378096479791,0,0,0,0,0,0,0,0,0,0,0.00134952766531714,0,0,0.00142857142857143,0,0,0,0.00114025085518814,0,0.00116009280742459,0,0.0015625,0,0,0,0,0,0,0,0.0015015015015015,0.00120772946859903,0.00264900662251656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"german"
"26","Ries, Ferdinand",0,0,0.037037037037037,0,0,0,0.0555555555555556,0,0,0.0344827586206897,0,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"german"
"27","Kreutzer, Conradin",0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144717800289436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"german"
"28","Cherubini, Luigi",0,0,0,0.0606060606060606,0,0,0,0,0.0416666666666667,0,0,0,0.027027027027027,0.037037037037037,0.0303030303030303,0,0,0,0,0,0,0,0,0,0.0285714285714286,0,0,0,0.027027027027027,0,0,0,0,0.0303030303030303,0,0.032258064516129,0.01,0.0266666666666667,0.0188679245283019,0,0,0.0175438596491228,0,0,0,0,0,0,0,0,0.00862068965517241,0.0133333333333333,0,0,0.00546448087431694,0.0133333333333333,0,0.010989010989011,0,0,0,0,0.00429184549356223,0,0.00543478260869565,0,0,0,0.00214132762312634,0,0,0,0,0,0,0,0,0,0.000884955752212389,0,0.00233644859813084,0.00596658711217184,0.00106382978723404,0.00109769484083425,0,0.00738396624472574,0.00521512385919166,0.00125156445556946,0.00146627565982405,0.0013550135501355,0.00137174211248285,0.00184842883548983,0,0.0062015503875969,0.00151285930408472,0,0,0.00134952766531714,0,0,0.00142857142857143,0,0.0025062656641604,0,0,0,0,0.00435413642960813,0.00625,0,0.00144717800289436,0.00133689839572193,0,0,0.00125944584382872,0.00113636363636364,0,0.00120772946859903,0,0.00200400801603206,0,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529100529100529,0,0,0,0,0,0,0,0,0,"italian"
"29","Mercadante, Giuseppe Saverio",0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0.0740740740740741,0,0.0357142857142857,0,0,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284900284900285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"na"
"30","Traditional,",0,0,0,0.0606060606060606,0.0833333333333333,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.00862068965517241,0,0.025,0,0.00546448087431694,0,0,0.021978021978022,0.0150451354062187,0.02,0.0210526315789474,0.00775193798449612,0.00429184549356223,0.0208333333333333,0.016304347826087,0,0,0,0.00428265524625268,0.00418410041841004,0.00446428571428571,0.00183823529411765,0.0364842454394693,0.0166840458811262,0.00289435600578871,0.0156494522691706,0.00833333333333333,0.0165198237885463,0.00176991150442478,0.00908059023836549,0.014018691588785,0.00835322195704057,0.0138297872340426,0.00548847420417124,0.00530222693531283,0.0168776371308017,0.0260756192959583,0.0275344180225282,0.0557184750733138,0.035230352303523,0.0521262002743484,0.011090573012939,0.0132075471698113,0.0062015503875969,0.0136157337367625,0.0236220472440945,0.00495662949194548,0.0175438596491228,0.0128205128205128,0.0122699386503067,0.0114285714285714,0.0121786197564276,0.0162907268170426,0.0276150627615063,0.023945267958951,0.0193861066235864,0.0220417633410673,0.0130624092888244,0.0109375,0.0222222222222222,0.0115774240231548,0.0106951871657754,0.00464037122969838,0.0230179028132992,0.017632241813602,0.00113636363636364,0.015015015015015,0.0157004830917874,0.00794701986754967,0.0160320641282565,0.0103092783505155,0.00409836065573771,0,0.0262008733624454,0.0136986301369863,0.032015065913371,0.00234192037470726,0.010752688172043,0,0,0,0,0.00227272727272727,0.0107991360691145,0.00479616306954436,0.0230326295585413,0.0089086859688196,0.00274725274725275,0.0205655526992288,0.00759493670886076,0.00740740740740741,0,0.00934579439252336,0.010443864229765,0.00879120879120879,0.0203045685279188,0.00481927710843374,0,0.00249376558603491,0,0,0.0093167701863354,0.0112044817927171,0.036117381489842,0.0208333333333333,0.0383795309168444,0.0340425531914894,0.0283018867924528,0.0121951219512195,0.00954653937947494,0.014519056261343,0.019047619047619,0.0168421052631579,0.00327868852459016,0.0185185185185185,0.0132978723404255,0.0100286532951289,0.00911161731207289,0.0120160213618158,0.0189873417721519,0.0245901639344262,0.012396694214876,0.0197869101978691,0.028125,"na"
"31","Heller, Stephen [Istv<U+FFFD><U+FFFD>n]",0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"na"
